Filename,Camera,Site,Model,SerialNo,DateTimeOriginal,DateTime,Date,Time,Sequence,Flash,Latitude,Longitude,Ta,Species,TriggerMode,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,
2016_FT_P02_FT11_00171.JPG,FT11,FT,HC600 HYPERFIRE,H600HH10220279,2016/04/13 00:47:17,2016/04/13 00:47:17,13/04/2016,12:47:17 AM,,,,,13,BTP,,BTP,,,,,,
2016_TT_P02_TT19_00271.JPG,TT19,TT,HC600 HYPERFIRE,H600HH08218612,2016/04/13 00:52:00,2016/04/13 00:52:00,13/04/2016,12:52:47 AM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT16_00591.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/13 03:21:27,2016/04/13 03:21:27,13/04/2016,3:21:27 AM,,,,,14,BTP,,BTP,,,,,,
2016_TT_P02_BH11_00211.JPG,BH11,TT,HC600 HYPERFIRE,H600HG06182724,2016/04/13 18:16:00,2016/04/13 18:16:00,13/04/2016,6:16:20 PM,1 of 10,Auto  Fired,-,-,14,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT16_00611.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/13 20:57:12,2016/04/13 20:57:12,13/04/2016,8:57:12 PM,,,,,14,BTP,,BTP,,,,,,
2016_PL_P02_W07_00791.JPG,W07,PL,HC600 HYPERFIRE,H600HG06183187,2016/04/14 18:10:17,2016/04/14 18:10:17,14/04/2016,6:10:17 PM,-,,,,15,BTP,,,BTP,,,,,
2016_PL_P02_B04_01321.JPG,B04,PL,HC600 HYPERFIRE,H600HG05181873,2016/04/14 18:43:23,2016/04/14 18:43:23,14/04/2016,6:43:23 PM,-,,,,14,BTP,,,BTP,,,,,
2016_PL_P02_MG01_00441.JPG,MG01,PL,HC600 HYPERFIRE,H600HG06182843,2016/04/14 21:06:51,2016/04/14 21:06:51,14/04/2016,9:06:51 PM,-,,,,11,BTP,,,BTP,,,,,
2016_FT_P02_FT06_00481.JPG,FT06,FT,HC600 HYPERFIRE,H600HH10220049,2016/04/14 21:20:25,2016/04/14 21:20:25,14/04/2016,9:20:25 PM,,,,,13,BTP,,BTP,,,,,,
2016_PL_P02_B10_00481.JPG,B10,PL,HC600 HYPERFIRE,H600HG06182748,2016/04/14 22:40:56,2016/04/14 22:40:56,14/04/2016,10:40:56 PM,-,,,,8,BTP,,,BTP,,,,,
2016_PL_P02_B01_01141.JPG,B01,PL,HC600 HYPERFIRE,H600HG05181173,2016/04/14 23:30:59,2016/04/14 23:30:59,14/04/2016,11:30:59 PM,-,,,,8,BTP,,,BTP,,,,,
2016_FT_P02_FT07_00531.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220282,2016/04/14 23:34:27,2016/04/14 23:34:27,14/04/2016,11:34:27 PM,,,,,10,BTP,,BTP,,,,,,
2016_PL_P02_B07_01001.JPG,B07,PL,HC600 HYPERFIRE,H600HG05182048,2016/04/15 00:00:55,2016/04/15 00:00:55,15/04/2016,12:00:55 AM,-,,,,8,BTP,,,BTP,,,,,
2016_FT_P02_FT07_00541.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220282,2016/04/15 00:12:06,2016/04/15 00:12:06,15/04/2016,12:12:06 AM,,,,,10,BTP,,BTP,,,,,,
2016_PL_P02_W07_00801.JPG,W07,PL,HC600 HYPERFIRE,H600HG06183187,2016/04/15 01:40:57,2016/04/15 01:40:57,15/04/2016,1:40:57 AM,-,,,,9,BTP,,,BTP,,,,,
2016_TT_P02_TT06_00161.JPG,TT06,TT,HC600 HYPERFIRE,H600HH10220658,2016/04/15 03:06:00,2016/04/15 03:06:00,15/04/2016,3:06:23 AM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_LT02_00151.JPG,LT02,TT,HC600 HYPERFIRE,H600HH10220963,2016/04/15 05:06:00,2016/04/15 05:06:00,15/04/2016,5:06:50 AM,1 of 10,Auto  Fired,-,-,9,BTP,Motion Detection,BTP,,,,,,
2016_NE_P02_NE02_01661.JPG,NE02,NE,HC600 HYPERFIRE,H600HG05181247,2016/04/15 18:34:00,2016/04/15 18:34:00,15/04/2016,6:34:45 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_BH06_00031.JPG,BH06,TT,HC600 HYPERFIRE,H600HG06182822,2016/04/15 19:12:00,2016/04/15 19:12:00,15/04/2016,7:12:17 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_RC04_00131.JPG,RC04,TT,HC600 HYPERFIRE,H600HG05182304,2016/04/15 19:29:00,2016/04/15 19:29:00,15/04/2016,7:29:30 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_BH02_00501.JPG,BH02,TT,HC600 HYPERFIRE,H600HG06183162,2016/04/15 20:23:00,2016/04/15 20:23:00,15/04/2016,8:23:41 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_MG02_00571.JPG,MG02,PL,HC600 HYPERFIRE,H600HG05181238,2016/04/15 21:06:04,2016/04/15 21:06:04,15/04/2016,9:06:04 PM,-,,,,13,BTP,,,BTP,,,,,
2016_TT_P02_BH11_00261.JPG,BH11,TT,HC600 HYPERFIRE,H600HG06182724,2016/04/15 21:18:00,2016/04/15 21:18:00,15/04/2016,9:18:02 PM,1 of 10,Auto  Fired,-,-,10,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT10_00171.JPG,FT10,FT,HC600 HYPERFIRE,H600HH10220525,2016/04/15 21:37:10,2016/04/15 21:37:10,15/04/2016,9:37:10 PM,,,,,12,BTP,,BTP,,,,,,
2016_TT_P02_BH11_00271.JPG,BH11,TT,HC600 HYPERFIRE,H600HG06182724,2016/04/15 21:39:00,2016/04/15 21:39:00,15/04/2016,9:39:22 PM,1 of 10,Auto  Fired,-,-,10,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT04_00571.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220207,2016/04/15 21:51:43,2016/04/15 21:51:43,15/04/2016,9:51:43 PM,,,,,12,BTP,,BTP,,,,,,
2016_FT_P02_FT04_00581.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220207,2016/04/15 22:34:17,2016/04/15 22:34:17,15/04/2016,10:34:17 PM,,,,,11,BTP,,BTP,,,,,,
2016_PL_P02_B12_00551.JPG,B12,PL,HC600 HYPERFIRE,H600HH08218646,2016/04/15 22:40:02,2016/04/15 22:40:02,15/04/2016,10:40:02 PM,-,,,,13,BTP,,,BTP,,,,,
2016_TT_P02_RC04_00141.JPG,RC04,TT,HC600 HYPERFIRE,H600HG05182304,2016/04/15 22:43:00,2016/04/15 22:43:00,15/04/2016,10:43:06 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
2016_NE_P02_NE07_06601.JPG,NE07,NE,HC600 HYPERFIRE,H600HF12171966,2016/04/16 00:22:00,2016/04/16 00:22:00,16/04/2016,12:22:02 AM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_B03_00441.JPG,B03,PL,HC600 HYPERFIRE,H600HG05181179,2016/04/16 04:02:50,2016/04/16 04:02:50,16/04/2016,4:02:50 AM,-,,,,10,BTP,,,BTP,,,,,
2016_FT_P02_FT10_00191.JPG,FT10,FT,HC600 HYPERFIRE,H600HH10220525,2016/04/16 19:30:59,2016/04/16 19:30:59,16/04/2016,7:30:59 PM,,,,,14,BTP,,BTP,,,,,,
2016_PL_P02_SP02_00841.JPG,SP02,PL,HC600 HYPERFIRE,H600HG05181245,2016/04/16 19:33:32,2016/04/16 19:33:32,16/04/2016,7:33:32 PM,-,,,,13,BTP,,,BTP,,,,,
2016_TT_P02_TT21_00101.JPG,TT21,TT,HC600 HYPERFIRE,H600HH08218588,2016/04/16 19:47:00,2016/04/16 19:47:00,16/04/2016,7:47:31 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_W04_03981.JPG,W04,PL,-,H600EE07132272,2016/04/16 19:47:47,2016/04/16 19:47:47,16/04/2016,7:47:47 PM,-,,,,13,BTP,,,BTP,,,,,
2016_PL_P02_MG01_00461.JPG,MG01,PL,HC600 HYPERFIRE,H600HG06182843,2016/04/16 19:48:28,2016/04/16 19:48:28,16/04/2016,7:48:28 PM,-,,,,13,BTP,,,BTP,,,,,
2016_PL_P02_B09_00661.JPG,B09,PL,HC600 HYPERFIRE,H600HG05181616,2016/04/16 20:06:25,2016/04/16 20:06:25,16/04/2016,8:06:25 PM,-,,,,12,BTP,,,BTP,,,,,
2016_PL_P02_SP02_00861.JPG,SP02,PL,HC600 HYPERFIRE,H600HG05181245,2016/04/16 20:14:44,2016/04/16 20:14:44,16/04/2016,8:14:44 PM,-,,,,12,BTP,,,BTP,,,,,
2016_TT_P02_BH02_00551.JPG,BH02,TT,HC600 HYPERFIRE,H600HG06183162,2016/04/16 20:38:00,2016/04/16 20:38:00,16/04/2016,8:38:13 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_B04_01381.JPG,B04,PL,HC600 HYPERFIRE,H600HG05181873,2016/04/16 20:54:45,2016/04/16 20:54:45,16/04/2016,8:54:45 PM,-,,,,11,BTP,,,BTP,,,,,
2016_PL_P02_SP01_01071.JPG,SP01,PL,HC600 HYPERFIRE,H600HG06182788,2016/04/16 21:03:20,2016/04/16 21:03:20,16/04/2016,9:03:20 PM,-,,,,13,BTP,,,BTP,,,,,
2016_TT_P02_TT15_00211.JPG,TT15,TT,HC600 HYPERFIRE,H600HG06182704,2016/04/16 21:58:00,2016/04/16 21:58:00,16/04/2016,9:58:21 PM,1 of 10,Auto  Fired,-,-,9,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT16_00631.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/16 22:03:38,2016/04/16 22:03:38,16/04/2016,10:03:38 PM,,,,,12,BTP,,BTP,,,,,,
2016_PL_P02_SP02_00871.JPG,SP02,PL,HC600 HYPERFIRE,H600HG05181245,2016/04/16 22:04:53,2016/04/16 22:04:53,16/04/2016,10:04:53 PM,-,,,,11,BTP,,,BTP,,,,,
2016_FT_P02_FT07_00571.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220282,2016/04/16 22:21:35,2016/04/16 22:21:35,16/04/2016,10:21:35 PM,,,,,11,BTP,,BTP,,,,,,
2016_FT_P02_FT16_00651.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/16 22:27:12,2016/04/16 22:27:12,16/04/2016,10:27:12 PM,,,,,12,BTP,,BTP,,,,,,
2016_PL_P02_MG02_00581.JPG,MG02,PL,HC600 HYPERFIRE,H600HG05181238,2016/04/16 22:34:31,2016/04/16 22:34:31,16/04/2016,10:34:31 PM,-,,,,12,BTP,,,BTP,,,,,
2016_TT_P02_RC04_00221.JPG,RC04,TT,HC600 HYPERFIRE,H600HG05182304,2016/04/16 23:12:00,2016/04/16 23:12:00,16/04/2016,11:12:46 PM,1 of 10,Auto  Fired,-,-,9,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_B12_00571.JPG,B12,PL,HC600 HYPERFIRE,H600HH08218646,2016/04/16 23:46:08,2016/04/16 23:46:08,16/04/2016,11:46:08 PM,-,,,,12,BTP,,,BTP,,,,,
2016_PL_P02_MG01_00471.JPG,MG01,PL,HC600 HYPERFIRE,H600HG06182843,2016/04/16 23:49:22,2016/04/16 23:49:22,16/04/2016,11:49:22 PM,-,,,,11,BTP,,,BTP,,,,,
2016_TT_P02_TT01_00271.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2016/04/17 00:04:00,2016/04/17 00:04:00,17/04/2016,12:04:13 AM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
2016_NE_P02_NE07_06671.JPG,NE07,NE,HC600 HYPERFIRE,H600HF12171966,2016/04/17 01:12:00,2016/04/17 01:12:00,17/04/2016,1:12:19 AM,1 of 10,Auto  Fired,-,-,9,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT04_00621.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220207,2016/04/17 01:49:34,2016/04/17 01:49:34,17/04/2016,1:49:34 AM,,,,,11,BTP,,BTP,,,,,,
2016_TT_P02_BM02_00251.JPG,BM02,TT,HC600 HYPERFIRE,H600HG05181157,2016/04/17 02:00:00,2016/04/17 02:00:00,17/04/2016,2:00:41 AM,1 of 10,Auto  Fired,-,-,7,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT04_00641.JPG,FT04,FT,HC600 HYPERFIRE,H600HH10220207,2016/04/17 02:46:53,2016/04/17 02:46:53,17/04/2016,2:46:53 AM,,,,,10,BTP,,BTP,,,,,,
2016_PL_P02_W07_00851.JPG,W07,PL,HC600 HYPERFIRE,H600HG06183187,2016/04/17 20:55:01,2016/04/17 20:55:01,17/04/2016,8:55:01 PM,-,,,,14,BTP,,,BTP,,,,,
2016_PL_P02_W04_04101.JPG,W04,PL,-,H600EE07132272,2016/04/17 23:19:16,2016/04/17 23:19:16,17/04/2016,11:19:16 PM,-,,,,12,BTP,,,BTP,,,,,
2016_PL_P02_B03_00481.JPG,B03,PL,HC600 HYPERFIRE,H600HG05181179,2016/04/18 00:21:52,2016/04/18 00:21:52,18/04/2016,12:21:52 AM,-,,,,11,BTP,,,BTP,,,,,
2016_NE_P02_NE02_01681.JPG,NE02,NE,HC600 HYPERFIRE,H600HG05181247,2016/04/18 00:51:00,2016/04/18 00:51:00,18/04/2016,12:51:55 AM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_TT21_00131.JPG,TT21,TT,HC600 HYPERFIRE,H600HH08218588,2016/04/18 03:44:00,2016/04/18 03:44:00,18/04/2016,3:44:50 AM,1 of 10,Auto  Fired,-,-,10,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_W04_04111.JPG,W04,PL,-,H600EE07132272,2016/04/18 04:37:07,2016/04/18 04:37:07,18/04/2016,4:37:07 AM,-,,,,10,BTP,,,BTP,,,,,
2016_FT_P02_FT07_00611.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220282,2016/04/18 19:58:06,2016/04/18 19:58:06,18/04/2016,7:58:06 PM,,,,,13,BTP,,BTP,,,,,,
2016_PL_P02_B12_00591.JPG,B12,PL,HC600 HYPERFIRE,H600HH08218646,2016/04/18 20:21:46,2016/04/18 20:21:46,18/04/2016,8:21:46 PM,-,,,,12,BTP,,,BTP,,,,,
2016_FT_P02_FT07_00621.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220282,2016/04/18 20:37:50,2016/04/18 20:37:50,18/04/2016,8:37:50 PM,,,,,12,BTP,,BTP,,,,,,
2016_FT_P02_FT07_00631.JPG,FT07,FT,HC600 HYPERFIRE,H600HH10220282,2016/04/18 23:45:48,2016/04/18 23:45:48,18/04/2016,11:45:48 PM,,,,,12,BTP,,BTP,,,,,,
2016_TT_P02_LT02_00191.JPG,LT02,TT,HC600 HYPERFIRE,H600HH10220963,2016/04/19 01:08:00,2016/04/19 01:08:00,19/04/2016,1:08:34 AM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_RC04_00451.JPG,RC04,TT,HC600 HYPERFIRE,H600HG05182304,2016/04/19 02:31:00,2016/04/19 02:31:00,19/04/2016,2:31:00 AM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_TT01_00531.JPG,TT01,TT,HC600 HYPERFIRE,H600HG06182750,2016/04/19 18:19:00,2016/04/19 18:19:00,19/04/2016,6:19:40 PM,1 of 10,Auto  Fired,-,-,17,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_TT23_00281.JPG,TT23,TT,HC600 HYPERFIRE,H600HH08218607,2016/04/19 18:24:00,2016/04/19 18:24:00,19/04/2016,6:24:09 PM,1 of 10,Auto  Fired,-,-,15,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_TT15_00241.JPG,TT15,TT,HC600 HYPERFIRE,H600HG06182704,2016/04/19 19:43:00,2016/04/19 19:43:00,19/04/2016,7:43:37 PM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT09_00221.JPG,FT09,FT,HC600 HYPERFIRE,H600HH08218767,2016/04/19 19:51:46,2016/04/19 19:51:46,19/04/2016,7:51:46 PM,,,,,14,BTP,,BTP,,,,,,
2016_PL_P02_W04_04201.JPG,W04,PL,-,H600EE07132272,2016/04/19 20:05:20,2016/04/19 20:05:20,19/04/2016,8:05:20 PM,-,,,,14,BTP,,,BTP,,,,,
2016_FT_P02_FT16_00671.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/19 20:48:04,2016/04/19 20:48:04,19/04/2016,8:48:04 PM,,,,,15,BTP,,BTP,,,,,,
2016_TT_P02_TT19_00391.JPG,TT19,TT,HC600 HYPERFIRE,H600HH08218612,2016/04/19 20:54:00,2016/04/19 20:54:00,19/04/2016,8:54:55 PM,1 of 10,Auto  Fired,-,-,12,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_HC01_01381.JPG,HC01,TT,HC600 HYPERFIRE,H600HH10220450,2016/04/19 20:57:00,2016/04/19 20:57:00,19/04/2016,8:57:45 PM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_TT03_00431.JPG,TT03,TT,HC600 HYPERFIRE,H600HG06182834,2016/04/19 21:44:00,2016/04/19 21:44:00,19/04/2016,9:44:55 PM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT15_00241.JPG,FT15,FT,HC600 HYPERFIRE,H600HH08218650,2016/04/19 22:27:01,2016/04/19 22:27:01,19/04/2016,10:27:01 PM,,,,,13,BTP,,BTP,,,,,,
2016_FT_P02_FT16_00681.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/19 23:01:27,2016/04/19 23:01:27,19/04/2016,11:01:27 PM,,,,,13,BTP,,BTP,,,,,,
2016_PL_P02_SP02_00901.JPG,SP02,PL,HC600 HYPERFIRE,H600HG05181245,2016/04/20 00:19:16,2016/04/20 00:19:16,20/04/2016,12:19:16 AM,-,,,,12,BTP,,,BTP,,,,,
2016_PL_P02_SP02_00911.JPG,SP02,PL,HC600 HYPERFIRE,H600HG05181245,2016/04/20 00:22:02,2016/04/20 00:22:02,20/04/2016,12:22:02 AM,-,,,,12,BTP,,,BTP,,,,,
2016_TT_P02_PH01_00091.JPG,PH01,TT,HC600 HYPERFIRE,H600HH08218762,2016/04/20 02:04:00,2016/04/20 02:04:00,20/04/2016,2:04:33 AM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT16_00691.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/20 02:10:44,2016/04/20 02:10:44,20/04/2016,2:10:44 AM,,,,,12,BTP,,BTP,,,,,,
2016_PL_P02_W07_00881.JPG,W07,PL,HC600 HYPERFIRE,H600HG06183187,2016/04/20 03:18:23,2016/04/20 03:18:23,20/04/2016,3:18:23 AM,-,,,,12,BTP,,,BTP,,,,,
2016_FT_P02_FT16_00701.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/20 04:16:11,2016/04/20 04:16:11,20/04/2016,4:16:11 AM,,,,,12,BTP,,BTP,,,,,,
2016_TT_P02_BH05_00081.JPG,BH05,TT,HC600 HYPERFIRE,H600HG06182719,2016/04/20 17:55:00,2016/04/20 17:55:00,20/04/2016,5:55:56 PM,1 of 10,Auto  Fired,-,-,15,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_LT01_00211.JPG,LT01,TT,HC600 HYPERFIRE,H600HH10220521,2016/04/20 18:19:00,2016/04/20 18:19:00,20/04/2016,6:19:00 PM,1 of 10,Auto  Fired,-,-,17,BTP,Motion Detection,BTP,,,,,,
2016_FT_P02_FT20_00401.JPG,FT20,FT,HC600 HYPERFIRE,H600HH10220522,2016/04/20 19:27:46,2016/04/20 19:27:46,20/04/2016,7:27:46 PM,,,,,15,BTP,,BTP,,,,,,
2016_PL_P02_B09_00681.JPG,B09,PL,HC600 HYPERFIRE,H600HG05181616,2016/04/20 19:34:23,2016/04/20 19:34:23,20/04/2016,7:34:23 PM,-,,,,14,BTP,,,BTP,,,,,
2016_TT_P02_TT26_00221.JPG,TT26,TT,HC600 HYPERFIRE,H600HH10220844,2016/04/20 19:40:00,2016/04/20 19:40:00,20/04/2016,7:40:40 PM,1 of 10,Auto  Fired,-,-,15,BTP,Motion Detection,BTP,,,,,,
2016_NE_P02_NE02_01701.JPG,NE02,NE,HC600 HYPERFIRE,H600HG05181247,2016/04/20 20:39:00,2016/04/20 20:39:00,20/04/2016,8:39:05 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_HT01_00121.JPG,HT01,TT,HC600 HYPERFIRE,H600HH10220995,2016/04/20 21:34:00,2016/04/20 21:34:00,20/04/2016,9:34:10 PM,1 of 10,Auto  Fired,-,-,14,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_SP04_00811.JPG,SP04,PL,HC600 HYPERFIRE,H600HG06182825,2016/04/20 22:04:38,2016/04/20 22:04:38,20/04/2016,10:04:38 PM,-,,,,14,BTP,,,BTP,,,,,
2016_PL_P02_MG02_00631.JPG,MG02,PL,HC600 HYPERFIRE,H600HG05181238,2016/04/20 22:08:33,2016/04/20 22:08:33,20/04/2016,10:08:33 PM,-,,,,14,BTP,,,BTP,,,,,
2016_TT_P02_SD02_00131.JPG,SD02,TT,HC600 HYPERFIRE,H600HG06182820,2016/04/20 22:24:00,2016/04/20 22:24:00,20/04/2016,10:24:05 PM,1 of 10,Auto  Fired,-,-,15,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_MG02_00641.JPG,MG02,PL,HC600 HYPERFIRE,H600HG05181238,2016/04/20 22:46:42,2016/04/20 22:46:42,20/04/2016,10:46:42 PM,-,,,,14,BTP,,,BTP,,,,,
2016_PL_P02_W07_00901.JPG,W07,PL,HC600 HYPERFIRE,H600HG06183187,2016/04/20 22:47:45,2016/04/20 22:47:45,20/04/2016,10:47:45 PM,-,,,,13,BTP,,,BTP,,,,,
2016_FT_P02_FT16_00771.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/20 23:39:08,2016/04/20 23:39:08,20/04/2016,11:39:08 PM,,,,,13,BTP,,BTP,,,,,,
2016_PL_P02_MG02_00651.JPG,MG02,PL,HC600 HYPERFIRE,H600HG05181238,2016/04/21 00:22:24,2016/04/21 00:22:24,21/04/2016,12:22:24 AM,-,,,,13,BTP,,,BTP,,,,,
2016_TT_P02_LT02_00241.JPG,LT02,TT,HC600 HYPERFIRE,H600HH10220963,2016/04/21 01:25:00,2016/04/21 01:25:00,21/04/2016,1:25:00 AM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_LT02_00271.JPG,LT02,TT,HC600 HYPERFIRE,H600HH10220963,2016/04/21 18:06:00,2016/04/21 18:06:00,21/04/2016,6:06:51 PM,1 of 10,Auto  Fired,-,-,18,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_SP01_01441.JPG,SP01,PL,HC600 HYPERFIRE,H600HG06182788,2016/04/21 18:36:30,2016/04/21 18:36:30,21/04/2016,6:36:30 PM,-,,,,18,BTP,,,BTP,,,,,
2016_PL_P02_W07_00911.JPG,W07,PL,HC600 HYPERFIRE,H600HG06183187,2016/04/21 18:50:00,2016/04/21 18:50:00,21/04/2016,6:50:00 PM,-,,,,18,BTP,,,BTP,,,,,
2016_TT_P02_BH11_00441.JPG,BH11,TT,HC600 HYPERFIRE,H600HG06182724,2016/04/21 19:07:00,2016/04/21 19:07:00,21/04/2016,7:07:24 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_BH11_00451.JPG,BH11,TT,HC600 HYPERFIRE,H600HG06182724,2016/04/21 19:17:00,2016/04/21 19:17:00,21/04/2016,7:17:29 PM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_W04_04241.JPG,W04,PL,-,H600EE07132272,2016/04/21 19:24:56,2016/04/21 19:24:56,21/04/2016,7:24:56 PM,-,,,,16,BTP,,,BTP,,,,,
2016_FT_P02_FT16_00891.JPG,FT16,FT,HC600 HYPERFIRE,H600HH08218514,2016/04/21 20:14:53,2016/04/21 20:14:53,21/04/2016,8:14:53 PM,,,,,15,BTP,,BTP,,,,,,
2016_PL_P02_B13_00791.JPG,B13,PL,HC600 HYPERFIRE,H600HG05181159,2016/04/21 20:45:31,2016/04/21 20:45:31,21/04/2016,8:45:31 PM,-,,,,15,BTP,,,BTP,,,,,
2016_FT_P02_FT25_00841.JPG,FT25,FT,HC600 HYPERFIRE,H600HG05182170,2016/04/21 20:49:11,2016/04/21 20:49:11,21/04/2016,8:49:11 PM,,,,,13,BTP,,BTP,,,,,,
2016_PL_P02_SP02_00981.JPG,SP02,PL,HC600 HYPERFIRE,H600HG05181245,2016/04/21 20:57:40,2016/04/21 20:57:40,21/04/2016,8:57:40 PM,-,,,,14,BTP,,,BTP,,,,,
2016_PL_P02_SP02_00991.JPG,SP02,PL,HC600 HYPERFIRE,H600HG05181245,2016/04/21 20:58:58,2016/04/21 20:58:58,21/04/2016,8:58:58 PM,-,,,,14,BTP,,,BTP,,,,,
2016_PL_P02_SP04_01101.JPG,SP04,PL,HC600 HYPERFIRE,H600HG06182825,2016/04/21 22:16:16,2016/04/21 22:16:16,21/04/2016,10:16:16 PM,-,,,,16,BTP,,,BTP,,,,,
2016_PL_P02_B01_01311.JPG,B01,PL,HC600 HYPERFIRE,H600HG05181173,2016/04/21 22:24:53,2016/04/21 22:24:53,21/04/2016,10:24:53 PM,-,,,,14,BTP,,,BTP,,,,,
2016_PL_P02_SP04_01111.JPG,SP04,PL,HC600 HYPERFIRE,H600HG06182825,2016/04/21 23:42:30,2016/04/21 23:42:30,21/04/2016,11:42:30 PM,-,,,,15,BTP,,,BTP,,,,,
2016_PL_P02_B12_00611.JPG,B12,PL,HC600 HYPERFIRE,H600HH08218646,2016/04/21 23:59:34,2016/04/21 23:59:34,21/04/2016,11:59:34 PM,-,,,,15,BTP,,,BTP,,,,,
2016_TT_P02_HT03_00181.JPG,HT03,TT,HC600 HYPERFIRE,H600HH08218632,2016/04/22 01:13:00,2016/04/22 01:13:00,22/04/2016,1:13:44 AM,1 of 10,Auto  Fired,-,-,13,BTP,Motion Detection,BTP,,,,,,
2016_TT_P02_BH10_01921.JPG,BH10,TT,HC600 HYPERFIRE,H600HH08218565,2016/04/22 03:16:00,2016/04/22 03:16:00,22/04/2016,3:16:39 AM,1 of 10,Auto  Fired,-,-,11,BTP,Motion Detection,BTP,,,,,,
2016_PL_P02_B03_00511.JPG,B03,PL,HC600 HYPERFIRE,H600HG05181179,2016/04/22 04:49:11,2016/04/22 04:49:11,22/04/2016,4:49:11 AM,-,,,,14,BTP,,,BTP,,,,,
2016_PL_P02_B13_00851.JPG,B13,PL,HC600 HYPERFIRE,H600HG05181159,2016/04/22 18:28:59,2016/04/22 18:28:59,22/04/2016,6:28:59 PM,-,,,,18,BTP,,,BTP,,,,,
